date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:26	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2011%20Jan%202022%2015:35:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/css/all.min.css)
22:42:27	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2011%20Jan%202022%2015:35:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/css/all.min.css)
22:42:28	104280/104280	---M--	200	added ('OK')	font/woff	date:Tue,%2011%20Jan%202022%2015:35:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/css/all.min.css)
22:42:29	204528/204528	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2011%20Jan%202022%2015:35:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/css/all.min.css)
22:42:30	280/280	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:30	80300/80300	---M--	200	added ('OK')	font/woff2	date:Tue,%2011%20Jan%202022%2015:35:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/css/all.min.css)
22:42:30	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:31	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:31	207/207	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:31	335/335	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:32	332/332	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:32	6922/6922	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:33	922603/922603	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Jan%202022%2015:35:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/fontawesome/css/all.min.css)
22:42:34	6992/6992	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:34	6999/6999	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:34	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:35	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jan%202022%2015:35:14%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jquery-ui/jquery-ui.css)
22:42:35	4040/4040	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Jan%202022%2015:35:14%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/nouislider/nouislider.min.css	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/nouislider/nouislider.min.css	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:36	1421/1421	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Jan%202022%2015:35:14%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/nouislider/nouislider.pips.css	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/nouislider/nouislider.pips.css	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:36	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Sep%202025%2017:41:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/owl-carousel/owl.video.play.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/owl-carousel/owl.video.play.9b.delayed	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/owl-carousel/owl.carousel.min.css)
22:42:37	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Sep%202025%2017:41:09%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/timepicker/timePicker.css)
22:42:38	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Sep%202025%2017:41:09%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/vegas/overlays/02.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/vegas/overlays/02.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/vegas/vegas.min.css)
22:42:38	24324/24324	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2026%20Jun%202022%2020:26:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon.eot?orkqwr	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon78ed.eot	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/style.css)
22:42:38	24160/24160	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2026%20Jun%202022%2020:26:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon.ttf?orkqwr	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon78ed.ttf	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/style.css)
22:42:39	24236/24236	---M--	200	added ('OK')	font/woff	date:Sun,%2026%20Jun%202022%2020:26:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon.woff?orkqwr	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon78ed.woff	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/style.css)
22:42:40	94792/94792	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2026%20Jun%202022%2020:26:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon.svg?orkqwr	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/fonts/icomoon78ed.svg	(from https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/thm-icons/style.css)
22:42:41	1977/1977	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jul%202022%2000:18:44%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/home-v2-logo-bg.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/home-v2-logo-bg.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:42	53570/53570	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2015:48:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/features-v2-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/features-v2-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:44	32585/32585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2013:30:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-v2-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-v2-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:44	5512/5512	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jul%202022%2023:50:58%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-v2-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-v2-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:45	7048/7048	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jul%202022%2023:51:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-v2-shape2.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-v2-shape2.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:45	44876/44876	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2000:01:48%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:45	70118/70118	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2012:27:28%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-v2-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-v2-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:46	1725/1725	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jul%202022%2023:03:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/instant-services-v2-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/instant-services-v2-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:46	55594/55594	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2012:04:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:47	61675/61675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Jul%202022%2012:04:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:47	77257/77257	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2020:20:40%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:47	63993/63993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2020:21:18%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:47	317102/317102	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202022%2020:24:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/slides/slide-v2-1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/slides/slide-v2-1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:48	90119/90119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2020:16:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:48	143097/143097	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2020:22:00%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-v1-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:49	55010/55010	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jul%202022%2017:09:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/testimonials-v2-bg.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/testimonials-v2-bg.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:51	71724/71724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jul%202022%2010:50:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:51	74722/74722	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jul%202022%2010:51:32%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:51	18139/18139	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jul%202022%2010:30:54%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/fact-counter-v2-bg.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/fact-counter-v2-bg.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:52	53819/53819	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2019:41:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:52	84666/84666	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jul%202022%2010:52:00%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:54	44564/44564	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2019:50:28%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:54	46241/46241	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2019:47:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:55	64499/64499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2013:56:10%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v2-1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v2-1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:56	69324/69324	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2013:57:56%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v2-2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v2-2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:56	82175/82175	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2013:58:38%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v2-3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v2-3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:57	1405/1405	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2023:31:30%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:57	57019/57019	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Jul%202022%2019:51:24%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v2-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:57	11421/11421	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jul%202022%2017:20:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape2.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape2.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:58	2263/2263	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2023:37:00%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape5.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape5.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:58	4621/4621	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2023:37:32%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape6.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape6.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:58	11191/11191	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jul%202022%2017:20:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape3.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape3.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:59	2135/2135	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2023:38:04%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape7.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape7.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:42:59	1335/1335	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2023:38:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape8.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/slider-v3-shape8.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
